ID_Cabang,Nama_Cabang,URL_Maps,Alamat,Kota_Kabupaten,Provinsi,Rating,Jumlah_Review,Kategori,Jam_Operasional,Telepon,Website,Status_Tempat,Status_IMB,Sewa_Berakhir,Sisa_Hari_Sewa,Status_Halal,Tingkat_Sengketa,Sewa_Tahunan_IDR,Tingkat_Sengketa_Encoded,Status_IMB_Encoded,Status_Halal_Encoded,Kategori_Encoded,Prediksi_Tingkat_Sengketa
GCN-0040,Mie Ala Gacoan S&S 01,https://www.google.com/maps/place/MIE+ALA+GACOAN+S%26S+01/data=!4m7!3m6!1s0x2fd5399936694d7f:0xbe01b5745b945171!8m2!3d-0.310036!4d100.3757579!16s%2Fg%2F11ks48xhyq!19sChIJf01pNpk51S8RcVGUW3S1Ab4?authuser=0&hl=id&rclk=1,"Jl. Syech Arrasuli, Aur Tajungkang Tengah Sawah, Kec. Guguk Panjang, Kota Bukittinggi, Sumatera Barat 26138",Kota Bukittinggi,Sumatra Barat,4.3,25,Restoran Mie,12.00 hingga 21.00,0823-1180-9090,Tidak Ada,Buka,Approved,2027-11-15,548,Tersertifikasi,Medium,690000000,1,0,2,0,Medium
GCN-0041,Mie Gacoan Tangerang - Ciledug,https://www.google.com/maps/place/Mie+Gacoan+Tangerang+-+Ciledug/data=!4m7!3m6!1s0x2e69f100018dc907:0x52b8d20f54434f38!8m2!3d-6.2367778!4d106.7442983!16s%2Fg%2F11y280fw0w!19sChIJB8mNAQDxaS4ROE9DVA_SuFI?authuser=0&hl=id&rclk=1,"Jl. Ciledug Raya No.30, Rt.006/Rw.002, Kreo Selatan, Kec. Larangan, Kota Tangerang, Banten 15156",Kota Tangerang,Banten,4.7,8,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,Approved,2028-02-13,638,Tersertifikasi,Low,400000000,0,0,2,0,Low
GCN-0042,Mie Gacoan Iyess,https://www.google.com/maps/place/Mie+gacoan+iyess/data=!4m7!3m6!1s0x2fd4e345709ec415:0xd32b7822a418e651!8m2!3d-0.547918!4d100.083528!16s%2Fg%2F11ms8cy_n0!19sChIJFcSecEXj1C8RUeYYpCJ4K9M?authuser=0&hl=id&rclk=1,"Simpang 4 Sungai Sirah, Depan Anak Ngaji, Pilubang, Kabupaten Padang Pariaman, Sumatera Barat 25516",Kabupaten Padang Pariaman,Sumatra Barat,5.0,25,Restoran Mie,08.00 hingga 21.00,0853-6685-7198,Tidak Ada,Buka,Bermasalah,2026-08-16,92,Tersertifikasi,Low,610000000,0,1,2,0,Low
GCN-0043,Mie Gacoan By.Bulek,https://www.google.com/maps/place/Mie+Gacoan+by.Bulek/data=!4m7!3m6!1s0x2fd52dd5695a85dd:0xc90eabae917c108c!8m2!3d-0.4537548!4d100.5946467!16s%2Fg%2F11vz4z9nzd!19sChIJ3YVaadUt1S8RjBB8ka6rDsk?authuser=0&hl=id&rclk=1,"Jl. Piere Tendean, Baringin, Kec. Lima Kaum, Kabupaten Tanah Datar, Sumatera Barat 27681",Kabupaten Tanah Datar,Sumatra Barat,4.4,25,Restoran Mie,15.00 hingga 22.00,0853-5501-4024,Tidak Ada,Buka,Approved,2027-08-16,457,Proses Perpanjangan,Low,430000000,0,0,1,0,Low
GCN-0044,Mie Gacoan Alang Alang Lebar,https://www.google.com/maps/place/MIE+GACOAN+ALANG+ALANG+LEBAR/data=!4m7!3m6!1s0x2fd4c7000a5b19e9:0x150d16bcf70afe50!8m2!3d-0.8740812!4d100.3845011!16s%2Fg%2F11n52phw81!19sChIJ6RlbCgDH1C8RUP4K97wWDRU?authuser=0&hl=id&rclk=1,"Alan, Jl. By Pass, Aie Pacah, Kec. Koto Tangah, Kota Padang, Sumatera Barat",Kota Padang,Sumatra Barat,4.7,25,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,Approved,2028-03-27,681,Tersertifikasi,Low,270000000,0,0,2,0,Low
GCN-0045,Mie Gacoan Pekanbaru Arifin Ahmad,https://www.google.com/maps/place/Mie+Gacoan+Pekanbaru+Arifin+Ahmad/data=!4m7!3m6!1s0x31d5afa9f49df993:0xc0d723d547d01b93!8m2!3d0.4797813!4d101.4334828!16s%2Fg%2F11yrwt1hhc!19sChIJk_md9Kmv1TERkxvQR9Uj18A?authuser=0&hl=id&rclk=1,"Jl Arifin Ahmad Rt/Rw 003/002 Tangkerang Barat, Tangkerang Barat, Marpoyan, Damai, Kota Pekanbaru, Riau 10291",Kota Pekanbaru,Riau,4.9,8,Restoran Mie,Buka 24 jam,0899-0830-005,Tidak Ada,Buka,Approved,2027-04-22,341,Tersertifikasi,High (Butuh Eskalasi),400000000,2,0,2,0,High (Butuh Eskalasi)
GCN-0046,Mie Gacoan Jakarta - Daan Mogot,https://www.google.com/maps/place/Mie+Gacoan+Jakarta+-+Daan+Mogot/data=!4m7!3m6!1s0x2e69f7004da042e9:0xbb0ea07e8ba7bac!8m2!3d-6.1653805!4d106.7850744!16s%2Fg%2F11vpps8869!19sChIJ6UKgTQD3aS4RrHu66AfqsAs?authuser=0&hl=id&rclk=1,"Jl. Daan Mogot No.71, Rt.4/Rw.3, Jelambar, Kec. Grogol Petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11460",Kota Jakarta Barat,Dki Jakarta,4.6,2,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,Bermasalah,2026-11-25,193,Tersertifikasi,Low,560000000,0,1,2,0,Low
GCN-0047,Mie Gacoan Jakarta - Peta Utara,https://www.google.com/maps/place/Mie+Gacoan+Jakarta+-+Peta+Utara/data=!4m7!3m6!1s0x2e6a030014b5f909:0x575fc66d788479d3!8m2!3d-6.132155!4d106.7031714!16s%2Fg%2F11x6wl7n8t!19sChIJCfm1FAADai4R03mEeG3GX1c?authuser=0&hl=id&rclk=1,"Vp93+47M, Jl. Satu Maret, Rt.9/Rw.3, Pegadungan, Kec. Kalideres, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta",Kota Jakarta Barat,Dki Jakarta,4.8,2,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,Approved,2026-12-20,218,Proses Perpanjangan,Low,490000000,0,0,1,0,Low
GCN-0048,Mie Gacoan Tangsel - Pondok Betung,https://www.google.com/maps/place/Mie+Gacoan+Tangsel+-+Pondok+Betung/data=!4m7!3m6!1s0x2e69f100236c7f5d:0xdd779de388f6e9be!8m2!3d-6.2599057!4d106.7496436!16s%2Fg%2F11y5c49_th!19sChIJXX9sIwDxaS4Rvun2iOOdd90?authuser=0&hl=id&rclk=1,"Jl. Pd. Betung Raya No.3, Pd. Betung, Kec. Pd. Aren, Kota Tangerang Selatan, Banten 15221",Kota Tangerang Selatan,Banten,4.8,8,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,Bermasalah,2027-11-02,535,Tersertifikasi,Medium,230000000,1,1,2,0,Medium
GCN-0049,Mie Gacoan Jakarta - Tomang Raya,https://www.google.com/maps/place/Mie+Gacoan+Jakarta+-+Tomang+Raya/data=!4m7!3m6!1s0x2e69f70046dd7a2d:0x83d44d13899bd97!8m2!3d-6.1759346!4d106.8022617!16s%2Fg%2F11wmy0hpmt!19sChIJLXrdRgD3aS4Rl72ZONFEPQg?authuser=0&hl=id&rclk=1,"Jl. Tomang Raya No.46C, Jatipulo, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11440",Kota Jakarta Barat,Dki Jakarta,4.7,2,Restoran Mie,Buka 24 jam,0896-9954-4015,Tidak Ada,Buka,Approved,2026-07-04,49,Tersertifikasi,Low,570000000,0,0,2,0,Low
GCN-0050,Mie Gacoan Tangerang - Raden Saleh,https://www.google.com/maps/place/Mie+Gacoan+Tangerang+-+Raden+Saleh/data=!4m7!3m6!1s0x2e69f98a757f5ec9:0x128e29117fbd3bd3!8m2!3d-6.216857!4d106.7086267!16s%2Fg%2F11vjg0sm71!19sChIJyV5_dYr5aS4R0zu9fxEpjhI?authuser=0&hl=id&rclk=1,"Jl. Raden Saleh No.27, Rt.002/Rw.014, Karang Tengah, Kec. Karang Tengah, Kota Tangerang, Banten 15157",Kota Tangerang,Banten,4.7,8,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,In Progress,2026-04-24,0,Tersertifikasi,High (Butuh Eskalasi),700000000,2,2,2,0,High (Butuh Eskalasi)
GCN-0051,Mie Gacoan Tangerang - Ds Petir,https://www.google.com/maps/place/Mie+Gacoan+Tangerang+-+DS+Petir/data=!4m7!3m6!1s0x2e69f9000ab6747b:0x80587e83b50142a3!8m2!3d-6.1873135!4d106.715494!16s%2Fg%2F11x85tn0w8!19sChIJe3S2CgD5aS4Ro0IBtYN-WIA?authuser=0&hl=id&rclk=1,"Jl. Kh. Ahmad Dahlan No.19, Rt.001/Rw.007, Petir, Kec. Cipondoh, Kota Tangerang, Banten 15147",Kota Tangerang,Banten,4.6,8,Restoran Mie,08.00 hingga 23.00,Tidak Ada,Tidak Ada,Buka,In Progress,2028-04-04,689,Tersertifikasi,Low,350000000,0,2,2,0,Low
GCN-0052,Mie Ala Gacoan O'L,https://www.google.com/maps/place/Mie+Ala+Gacoan+O%27l/data=!4m7!3m6!1s0x2fd538a309857b79:0x57c7b1b14436b8be!8m2!3d-0.3017304!4d100.3684224!16s%2Fg%2F11y5qbw31p!19sChIJeXuFCaM41S8Rvrg2RLGxx1c?authuser=0&hl=id&rclk=1,"Benteng Ps. Atas, Kec. Guguk Panjang, Kota Bukittinggi, Sumatera Barat",Kota Bukittinggi,Sumatra Barat,3.0,25,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,Approved,2028-01-11,605,Tersertifikasi,Medium,590000000,1,0,2,0,Medium
GCN-0053,Mie Gacoan Tangerang - Cipondoh,https://www.google.com/maps/place/Mie+Gacoan+Tangerang+-+Cipondoh/data=!4m7!3m6!1s0x2e69f94f1b474fef:0x7cf44cb3839c017d!8m2!3d-6.1873763!4d106.6624113!16s%2Fg%2F11kbdgnjzd!19sChIJ709HG0_5aS4RfQGcg7NM9Hw?authuser=0&hl=id&rclk=1,"Jl. Kh. Hasyim Ashari No.71, Rt.008/Rw.002, Poris Plawad Utara, Kec. Cipondoh, Kota Tangerang, Banten 15141",Kota Tangerang,Banten,4.6,8,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,Approved,2028-02-26,651,Menunggu Audit,High (Butuh Eskalasi),730000000,2,0,0,0,High (Butuh Eskalasi)
GCN-0054,Mie Gacoan Tangerang - Husein Sastranegara,https://www.google.com/maps/place/Mie+Gacoan+Tangerang+-+Husein+Sastranegara/data=!4m7!3m6!1s0x2e69f9002c1ba743:0xebf42adf39f999b4!8m2!3d-6.1421878!4d106.6822424!16s%2Fg%2F11w9l024wr!19sChIJQ6cbLAD5aS4RtJn5Od8q9Os?authuser=0&hl=id&rclk=1,"Jl. Husein Sastranegara No.88B, Rt.005/Rw.004, Jurumudi, Kec. Benda, Kota Tangerang, Banten 15124",Kota Tangerang,Banten,4.8,8,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,Approved,2028-07-26,802,Tersertifikasi,Low,390000000,0,0,2,0,Low
GCN-0055,Mie Gacoan Tangsel - Graha Raya,https://www.google.com/maps/place/Mie+Gacoan+Tangsel+-+Graha+Raya/data=!4m7!3m6!1s0x2e69fb00430ac3f7:0xfb1a1d90c4f43fdc!8m2!3d-6.2423175!4d106.6664388!16s%2Fg%2F11wr4q_g4d!19sChIJ98MKQwD7aS4R3D_0xJAdGvs?authuser=0&hl=id&rclk=1,"Jl. Boulevard Silk Town No.7, Pd. Jagung Tim., Kec. Serpong Utara, Kota Tangerang Selatan, Banten 15326",Kota Tangerang Selatan,Banten,4.6,8,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,Approved,2028-04-24,709,Tersertifikasi,Low,570000000,0,0,2,0,Low
GCN-0056,Mie Gacoan Jakarta Pusat - Menteng Proklamasi,https://www.google.com/maps/place/Mie+Gacoan+Jakarta+Pusat+-+Menteng+Proklamasi/data=!4m7!3m6!1s0x2e69f5004f5b7991:0x8e68e7d8f71619bb!8m2!3d-6.2023194!4d106.8503767!16s%2Fg%2F11wqgd_qf0!19sChIJkXlbTwD1aS4RuxkW99jnaI4?authuser=0&hl=id&rclk=1,"Jl. Proklamasi No.90-92, Rt.1/Rw.4, Pegangsaan, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10320",Kota Jakarta Pusat,Dki Jakarta,4.7,2,Restoran Mie,Buka 24 jam,0877-8209-8433,instagram.com,Buka,Bermasalah,2027-12-24,587,Tersertifikasi,Low,720000000,0,1,2,0,Low
GCN-0057,Mie Gacoan Yos Lubuklinggau,https://www.google.com/maps/place/Mie+Gacoan+Yos+Lubuklinggau/data=!4m7!3m6!1s0x2e30e77ab66eae35:0xd14988c5a71706fd!8m2!3d-3.2753205!4d102.90177!16s%2Fg%2F11vpt2thpw!19sChIJNa5utnrnMC4R_QYXp8WISdE?authuser=0&hl=id&rclk=1,"Jl. Yos Sudarso, Watervang, Kec. Lubuk Linggau Tim. I, Kota Lubuklinggau, Sumatera Selatan 31625",Kota Lubuklinggau,Sumatra Selatan,4.8,1180,Restoran Mie,07.00 hingga 02.00,0899-0110-001,Tidak Ada,Buka,Approved,2026-08-26,102,Tersertifikasi,Low,390000000,0,0,2,0,Low
GCN-0058,Mie Gacoan On The Street,https://www.google.com/maps/place/Mie+Gacoan+On+The+Street/data=!4m7!3m6!1s0x2e6a03001809c231:0xd7ac683db5d98ebf!8m2!3d-6.098113!4d106.7025101!16s%2Fg%2F11vxcljjh9!19sChIJMcIJGAADai4Rv47ZtT1orNc?authuser=0&hl=id&rclk=1,"Wp23+Q22, Jl. Kb. Dua Ratus, Rt.6/Rw.2, Kamal, Kec. Kalideres, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11810",Kota Jakarta Barat,Dki Jakarta,4.3,2,Restoran Mie,07.00 hingga 20.00,Tidak Ada,Tidak Ada,Buka,Approved,2028-09-04,842,Tersertifikasi,High (Butuh Eskalasi),500000000,2,0,2,0,High (Butuh Eskalasi)
GCN-0059,Mie Gacoan Lahat Letnan Marzuki,https://www.google.com/maps/place/Mie+Gacoan+Lahat+Letnan+Marzuki/data=!4m7!3m6!1s0x2e3757ec1f6d949f:0xc7e640b2336dccc6!8m2!3d-3.7854375!4d103.5353125!16s%2Fg%2F11wfqjb__d!19sChIJn5RtH-xXNy4RxsxtM7JA5sc?authuser=0&hl=id&rclk=1,"6G7P+R44, Talang Jawa Sel., Kec. Lahat, Kabupaten Lahat, Sumatera Selatan",Kabupaten Lahat,Sumatra Selatan,4.7,1180,Restoran Mie,08.00 hingga 23.30,0898-1103-001,Tidak Ada,Buka,Approved,2028-05-29,744,Tersertifikasi,Low,780000000,0,0,2,0,Low
GCN-0060,Mie Gacoan Pekanbaru Sudirman,https://www.google.com/maps/place/Mie+Gacoan+Pekanbaru+Sudirman/data=!4m7!3m6!1s0x31d5af001dd4bc5b:0x84a4e58acbb9e54f!8m2!3d0.5061806!4d101.4509625!16s%2Fg%2F11yc0kjbc_!19sChIJW7zUHQCv1TERT-W5y4rlpIQ?authuser=0&hl=id&rclk=1,"Jl. Jend. Sudirman No.125, Wonorejo, Kec. Marpoyan Damai, Kota Pekanbaru, Riau 28121",Kota Pekanbaru,Riau,4.8,8,Restoran Mie,Buka 24 jam,0899-9031-222,mitrabalisukses.com,Buka,Approved,2028-07-13,789,Tersertifikasi,Low,630000000,0,0,2,0,Low
GCN-0061,Mie Gacoan Soekarno Hatta,https://www.google.com/maps/place/Mie+Gacoan+Soekarno+Hatta/data=!4m7!3m6!1s0x31d5a9000747eef9:0x5d0ebd4fec317d54!8m2!3d0.5143124!4d101.4195508!16s%2Fg%2F11xvvc7srf!19sChIJ-e5HBwCp1TERVH0x7E-9Dl0?authuser=0&hl=id&rclk=1,"Jl. Soekarno - Hatta No.48, Labuh Baru Bar., Kec. Payung Sekaki, Kota Pekanbaru, Riau 28292",Kota Pekanbaru,Riau,4.9,8,Restoran Mie,07.00 hingga 05.00,Tidak Ada,mitrabalisukses.com,Buka,Approved,2026-12-02,200,Menunggu Audit,Low,620000000,0,0,0,0,Low
GCN-0062,Mie Gacoan Tangsel - Bsd,https://www.google.com/maps/place/Mie+Gacoan+Tangsel+-+BSD/data=!4m7!3m6!1s0x2e69fb0000ca577b:0xa7de0f2a90a7f345!8m2!3d-6.3008174!4d106.6683262!16s%2Fg%2F11x2_2j7x2!19sChIJe1fKAAD7aS4RRfOnkCoP3qc?authuser=0&hl=id&rclk=1,"Mmx9+M8G, Jl. Pelayangan, Rw. Buntu, Kec. Serpong, Kota Tangerang Selatan, Banten",Kota Tangerang Selatan,Banten,4.7,8,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,In Progress,2027-10-07,509,Tersertifikasi,Medium,210000000,1,2,2,0,Medium
GCN-0063,Mie Ala Gacoan Pariaman,https://www.google.com/maps/place/Mie+Ala+Gacoan+Pariaman/data=!4m7!3m6!1s0x2fd4e300389a42fb:0xf89830d00c2de81!8m2!3d-0.6327387!4d100.1235483!16s%2Fg%2F11xf1ylbfy!19sChIJ-0KaOADj1C8Rgd7CAA2DiQ8?authuser=0&hl=id&rclk=1,"948F+Wc3, Jl. M. Yamin, Lohong, Kec. Pariaman Tengah, Kota Pariaman, Sumatera Barat",Kota Pariaman,Sumatra Barat,4.4,25,Restoran Mie,11.30 hingga 22.00,Tidak Ada,Tidak Ada,Buka,Approved,2027-06-09,389,Tersertifikasi,High (Butuh Eskalasi),480000000,2,0,2,0,High (Butuh Eskalasi)
GCN-0064,Mie Gacoan Tangsel - Alam Sutera,https://www.google.com/maps/place/Mie+Gacoan+Tangsel+-+Alam+Sutera/data=!4m7!3m6!1s0x2e69fb00546721a1:0x4c5b8d9494fa7077!8m2!3d-6.2403214!4d106.6528568!16s%2Fg%2F11vq3vqcjt!19sChIJoSFnVAD7aS4Rd3D6lJSNW0w?authuser=0&hl=id&rclk=1,"Jl. Alam Sutera Boulevard Utama, Pakulonan, Kec. Serpong Utara, Kota Tangerang Selatan, Banten 15325",Kota Tangerang Selatan,Banten,4.6,8,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,Approved,2028-02-15,640,Tersertifikasi,Low,370000000,0,0,2,0,Low
GCN-0065,Mie Gacoan Abusamah Palembang,https://www.google.com/maps/place/Mie+Gacoan+Abusamah+Palembang/data=!4m7!3m6!1s0x2e3b75fcf6e117bb:0x98a0f3a31a30b103!8m2!3d-2.942163!4d104.7437593!16s%2Fg%2F11v4jftmzr!19sChIJuxfh9vx1Oy4RA7EwGqPzoJg?authuser=0&hl=id&rclk=1,"Jl. R.A. Abusamah, Suka Bangun, Kec. Sukarami, Kota Palembang, Sumatera Selatan 30151",Kota Palembang,Sumatra Selatan,4.8,1180,Restoran Mie,08.00 hingga 23.30,0896-0100-5003,Tidak Ada,Buka,Approved,2027-01-13,242,Tersertifikasi,Low,240000000,0,0,2,0,Low
GCN-0066,Mie Gacoan Re Martadinata,https://www.google.com/maps/place/Mie+Gacoan+RE+MARTADINATA/data=!4m7!3m6!1s0x2e69850006159893:0x45e2ea90ad1cf311!8m2!3d-6.2619266!4d107.1425709!16s%2Fg%2F11yb7h3941!19sChIJk5gVBgCFaS4REfMcrZDq4kU?authuser=0&hl=id&rclk=1,"Jl. Re. Martadinata, Karangbaru, Kec. Cikarang Utara, Kabupaten Bekasi, Jawa Barat 17530",Kabupaten Bekasi,Jawa Barat,4.6,8,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,In Progress,2027-11-17,550,Tersertifikasi,Medium,450000000,1,2,2,0,Medium
GCN-0067,Mie Gacoan Tangsel - Ciater Raya,https://www.google.com/maps/place/Mie+Gacoan+Tangsel+-+Ciater+Raya/data=!4m7!3m6!1s0x2e69e5bc92b27dc5:0x16ad67bf65ccdb10!8m2!3d-6.3144244!4d106.6985787!16s%2Fg%2F11t_vkkhtx!19sChIJxX2ykrzlaS4RENvMZb9nrRY?authuser=0&hl=id&rclk=1,"Jl. Ciater Raya, Ciater, Kec. Serpong, Kota Tangerang Selatan, Banten 15310",Kota Tangerang Selatan,Banten,4.7,8,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,Approved,2026-11-30,198,Tersertifikasi,Low,380000000,0,0,2,0,Low
GCN-0068,Mie Gacoan Tangerang - Kutabumi,https://www.google.com/maps/place/Mie+Gacoan+Tangerang+-+Kutabumi/data=!4m7!3m6!1s0x2e69ffa89e5d67d5:0x91cb83c4dee9c7e3!8m2!3d-6.1530634!4d106.5826639!16s%2Fg%2F11rwm47613!19sChIJ1Wddnqj_aS4R48fp3sSDy5E?authuser=0&hl=id&rclk=1,"Jl. Raya Kutabumi, Karet, Kec. Sepatan, Kabupaten Tangerang, Banten",Kabupaten Tangerang,Banten,4.8,8,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,Approved,2028-06-08,754,Proses Perpanjangan,Low,420000000,0,0,1,0,Low
GCN-0069,Mie Gacoan Pekanbaru Panam,https://www.google.com/maps/place/Mie+Gacoan+Pekanbaru+Panam/data=!4m7!3m6!1s0x31d5a9f03ed00f07:0xaaed0ac17252d3c3!8m2!3d0.4638701!4d101.3898823!16s%2Fg%2F11sd7kw1cj!19sChIJBw_QPvCp1TERw9NScsEK7ao?authuser=0&hl=id&rclk=1,"Sialangmunggu, Jl. Hr. Soebrantas No.39A, Kec. Tampan, Kota Pekanbaru, Riau 28293",Kota Pekanbaru,Riau,4.7,8,Restoran Mie,Buka 24 jam,0897-9192-129,Tidak Ada,Buka,In Progress,2027-04-02,321,Menunggu Audit,Low,680000000,0,2,0,0,Low
GCN-0070,Mie Gacoan Tangerang - Citra Raya,https://www.google.com/maps/place/Mie+Gacoan+Tangerang+-+Citra+Raya/data=!4m7!3m6!1s0x2e42070012c18d87:0xb6cbba71f30df429!8m2!3d-6.2404118!4d106.5239022!16s%2Fg%2F11vk79zvhk!19sChIJh43BEgAHQi4RKfQN83G6y7Y?authuser=0&hl=id&rclk=1,"Jl. Citra Raya Boulevard, Cikupa, Kec. Cikupa, Kabupaten Tangerang, Banten 15710",Kabupaten Tangerang,Banten,4.7,8,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,Approved,2028-08-29,836,Tersertifikasi,Low,150000000,0,0,2,0,Low
GCN-0071,Mie Gacoan Jakarta - Lenteng Agung,https://www.google.com/maps/place/Mie+Gacoan+Jakarta+-+Lenteng+Agung/data=!4m7!3m6!1s0x2e69ed001139f83b:0x753630c52c453f0d!8m2!3d-6.3293248!4d106.8347913!16s%2Fg%2F11wqfq2p_h!19sChIJO_g5EQDtaS4RDT9FLMUwNnU?authuser=0&hl=id&rclk=1,"Gg. Upu, Lenteng Agung, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12630",Kota Jakarta Selatan,Dki Jakarta,4.8,2,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,Approved,2026-05-25,9,Proses Perpanjangan,Low,410000000,0,0,1,0,Low
GCN-0072,Mie Gacoan Jakarta - Condet,https://www.google.com/maps/place/Mie+Gacoan+Jakarta+-+Condet/data=!4m7!3m6!1s0x2e69f3004eb993cd:0xcb451c7430f8ce66!8m2!3d-6.2929162!4d106.856032!16s%2Fg%2F11wppq45z0!19sChIJzZO5TgDzaS4RZs74MHQcRcs?authuser=0&hl=id&rclk=1,"Jl. Raya Condet, Rt.5/Rw.3, Gedong, Kec. Ps. Rebo, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13760",Kota Jakarta Timur,Dki Jakarta,4.7,2,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,Approved,2026-03-17,0,Tersertifikasi,Low,460000000,0,0,2,0,Low
GCN-0073,Mie Gacoan Demang Lebar Daun,https://www.google.com/maps/place/Mie+Gacoan+Demang+Lebar+Daun/data=!4m7!3m6!1s0x2e3b750f46fd2309:0x625294c66769385a!8m2!3d-2.9626962!4d104.737098!16s%2Fg%2F11v3wqy91x!19sChIJCSP9Rg91Oy4RWjhpZ8aUUmI?authuser=0&hl=id&rclk=1,"Jl. Demang Lebar Daun No.1816, 20 Ilir D. Iv, Kec. Ilir Tim. I, Kota Palembang, Sumatera Selatan 30151",Kota Palembang,Sumatra Selatan,4.8,1180,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,Approved,2026-09-28,135,Tersertifikasi,Medium,630000000,1,0,2,0,Medium
GCN-0074,Mie Gacoan Tangerang - Cimone,https://www.google.com/maps/place/Mie+Gacoan+Tangerang+-+Cimone/data=!4m7!3m6!1s0x2e69ff00752f71ef:0xbd83735b22a0a448!8m2!3d-6.1837138!4d106.6195682!16s%2Fg%2F11vz9w50rb!19sChIJ73EvdQD_aS4RSKSgIltzg70?authuser=0&hl=id&rclk=1,"Jl. Raya Merdeka, Rt.04/Rw.01, Pabuaran, Kec. Karawaci, Kota Tangerang, Banten",Kota Tangerang,Banten,4.6,8,Restoran Mie,Buka 24 jam,Tidak Ada,Tidak Ada,Buka,Approved,2028-03-09,663,Tersertifikasi,Low,680000000,0,0,2,0,Low
GCN-0075,Mie Gacoan Tanjungpinang,https://www.google.com/maps/place/MIE+GACOAN+TANJUNGPINANG/data=!4m7!3m6!1s0x31d96dcef6b9ab6f:0x2a0f0b4a1952549f!8m2!3d0.9210701!4d104.5102703!16s%2Fg%2F11zk196kb5!19sChIJb6u59s5t2TERn1RSGUoLDyo?authuser=0&hl=id&rclk=1,"Jl. Arah Tj. Uban - Tj. Pinang, Air Raja, Kec. Tanjungpinang Tim., Kota Tanjung Pinang, Kepulauan Riau 29125",Kota Tanjung Pinang,Riau,4.8,8,Restoran Mie,Buka 24 jam,0895-3108-0001,Tidak Ada,Buka,Approved,2028-03-05,659,Tersertifikasi,Low,680000000,0,0,2,0,Low
GCN-0076,Mie Gacoan Prabumulih,https://www.google.com/maps/place/Mie+Gacoan+Prabumulih/data=!4m7!3m6!1s0x2e3a33004eb9fc03:0xc6b8a6021abff938!8m2!3d-3.4171276!4d104.2573897!16s%2Fg%2F11y3b5g1vs!19sChIJA_y5TgAzOi4ROPm_GgKmuMY?authuser=0&hl=id&rclk=1,"H7M4+4Xr, Muara Dua, Kec. Prabumulih Tim., Kota Prabumulih, Sumatera Selatan",Kota Prabumulih,Sumatra Selatan,4.8,1180,Restoran Mie,08.00 hingga 23.00,Tidak Ada,Tidak Ada,Buka,In Progress,2027-11-25,558,Tersertifikasi,Low,270000000,0,2,2,0,Low
GCN-0077,Mie Gacoan Depok Sawangan,https://www.google.com/maps/place/Mie+Gacoan+Depok+Sawangan/data=!4m7!3m6!1s0x2e69e974ceaf8a8b:0xae19af450e472b51!8m2!3d-6.3940795!4d106.7898831!16s%2Fg%2F11svg29bk9!19sChIJi4qvznTpaS4RUStHDkWvGa4?authuser=0&hl=id&rclk=1,"Jl. Raya Sawangan No.49, Rangkapan Jaya, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16435",Kota Depok,Jawa Barat,4.8,9,Restoran Mie,08.00 hingga 23.00,0815-7482-1730,Tidak Ada,Buka,Approved,2027-05-12,361,Tersertifikasi,Low,440000000,0,0,2,0,Low
